,Tavg,HC Air temperature [°C] max,HC Air temperature [°C] min,opstina,mesto,usev
11/02/2018 22:00,-0.41,-0.29,-0.62,Novi Sad,Nestin,Kruska
11/02/2018 23:00,-1.08,-0.59,-1.33,Novi Sad,Nestin,Kruska
12/02/2018 00:00,-1.5,-1.37,-1.7,Novi Sad,Nestin,Kruska
12/02/2018 01:00,-1.76,-1.54,-1.94,Novi Sad,Nestin,Kruska
12/02/2018 02:00,-2.13,-1.86,-2.47,Novi Sad,Nestin,Kruska
12/02/2018 03:00,-2.48,-2.13,-2.8,Novi Sad,Nestin,Kruska
12/02/2018 04:00,-2.97,-2.43,-3.46,Novi Sad,Nestin,Kruska
12/02/2018 05:00,-3.61,-3.35,-3.83,Novi Sad,Nestin,Kruska
12/02/2018 06:00,-3.7,-3.43,-4.18,Novi Sad,Nestin,Kruska
12/02/2018 07:00,-3.3,-2.39,-3.73,Novi Sad,Nestin,Kruska
12/02/2018 08:00,-2.96,-2.08,-3.63,Novi Sad,Nestin,Kruska
12/02/2018 09:00,-0.31,0.87,-2.12,Novi Sad,Nestin,Kruska
12/02/2018 10:00,1.94,2.81,0.93,Novi Sad,Nestin,Kruska
12/02/2018 11:00,3.96,4.61,3.29,Novi Sad,Nestin,Kruska
12/02/2018 12:00,4.87,5.48,4.29,Novi Sad,Nestin,Kruska
12/02/2018 13:00,5.58,6.11,5.27,Novi Sad,Nestin,Kruska
12/02/2018 14:00,5.42,5.58,5.28,Novi Sad,Nestin,Kruska
12/02/2018 15:00,5.28,5.45,5.16,Novi Sad,Nestin,Kruska
12/02/2018 16:00,4.96,5.14,4.78,Novi Sad,Nestin,Kruska
12/02/2018 17:00,4.65,4.78,4.41,Novi Sad,Nestin,Kruska
12/02/2018 18:00,4.17,4.45,3.96,Novi Sad,Nestin,Kruska
12/02/2018 19:00,3.61,3.88,3.39,Novi Sad,Nestin,Kruska
12/02/2018 20:00,3.42,3.49,3.33,Novi Sad,Nestin,Kruska
12/02/2018 21:00,3.27,3.41,3.18,Novi Sad,Nestin,Kruska
12/02/2018 22:00,2.98,3.13,2.82,Novi Sad,Nestin,Kruska
12/02/2018 23:00,2.79,2.84,2.75,Novi Sad,Nestin,Kruska
13/02/2018 00:00,2.51,2.69,2.24,Novi Sad,Nestin,Kruska
13/02/2018 01:00,1.9,2.21,1.75,Novi Sad,Nestin,Kruska
13/02/2018 02:00,1.74,1.89,1.58,Novi Sad,Nestin,Kruska
13/02/2018 03:00,1.43,1.56,1.34,Novi Sad,Nestin,Kruska
13/02/2018 04:00,1.24,1.33,1.19,Novi Sad,Nestin,Kruska
13/02/2018 05:00,1.27,1.33,1.23,Novi Sad,Nestin,Kruska
13/02/2018 06:00,0.62,1.23,0.14,Novi Sad,Nestin,Kruska
13/02/2018 07:00,0.04,0.11,0.02,Novi Sad,Nestin,Kruska
13/02/2018 08:00,0.06,0.1,0.02,Novi Sad,Nestin,Kruska
13/02/2018 09:00,0.14,0.16,0.11,Novi Sad,Nestin,Kruska
13/02/2018 10:00,0.13,0.14,0.11,Novi Sad,Nestin,Kruska
13/02/2018 11:00,0.18,0.22,0.16,Novi Sad,Nestin,Kruska
13/02/2018 12:00,0.15,0.18,0.13,Novi Sad,Nestin,Kruska
13/02/2018 13:00,0.17,0.21,0.15,Novi Sad,Nestin,Kruska
13/02/2018 14:00,0.22,0.25,0.2,Novi Sad,Nestin,Kruska
13/02/2018 15:00,0.21,0.25,0.16,Novi Sad,Nestin,Kruska
13/02/2018 16:00,0.2,0.23,0.16,Novi Sad,Nestin,Kruska
13/02/2018 17:00,0.24,0.27,0.21,Novi Sad,Nestin,Kruska
13/02/2018 18:00,0.14,0.23,0.08,Novi Sad,Nestin,Kruska
13/02/2018 19:00,0.04,0.08,0.02,Novi Sad,Nestin,Kruska
13/02/2018 20:00,0.01,0.05,0,Novi Sad,Nestin,Kruska
13/02/2018 21:00,0.03,0.05,0.01,Novi Sad,Nestin,Kruska
13/02/2018 22:00,0.03,0.05,0.02,Novi Sad,Nestin,Kruska
13/02/2018 23:00,0.03,0.06,0.01,Novi Sad,Nestin,Kruska
14/02/2018 00:00,0.13,0.25,0.05,Novi Sad,Nestin,Kruska
14/02/2018 01:00,0.26,0.32,0.18,Novi Sad,Nestin,Kruska
14/02/2018 02:00,0.16,0.35,0.11,Novi Sad,Nestin,Kruska
14/02/2018 03:00,0.33,0.37,0.29,Novi Sad,Nestin,Kruska
14/02/2018 04:00,0.34,0.45,0.21,Novi Sad,Nestin,Kruska
14/02/2018 05:00,0.31,0.43,0.23,Novi Sad,Nestin,Kruska
14/02/2018 06:00,0.42,0.47,0.41,Novi Sad,Nestin,Kruska
14/02/2018 07:00,0.52,0.57,0.46,Novi Sad,Nestin,Kruska
14/02/2018 08:00,0.6,0.67,0.56,Novi Sad,Nestin,Kruska
14/02/2018 09:00,0.77,0.84,0.72,Novi Sad,Nestin,Kruska
14/02/2018 10:00,0.87,0.94,0.81,Novi Sad,Nestin,Kruska
14/02/2018 11:00,1.02,1.12,0.95,Novi Sad,Nestin,Kruska
14/02/2018 12:00,1.13,1.25,1.08,Novi Sad,Nestin,Kruska
14/02/2018 13:00,1.46,1.55,1.28,Novi Sad,Nestin,Kruska
14/02/2018 14:00,1.59,1.65,1.52,Novi Sad,Nestin,Kruska
14/02/2018 15:00,1.56,1.64,1.52,Novi Sad,Nestin,Kruska
14/02/2018 16:00,1.58,1.69,1.49,Novi Sad,Nestin,Kruska
14/02/2018 17:00,1.76,1.8,1.7,Novi Sad,Nestin,Kruska
14/02/2018 18:00,1.45,1.76,1.17,Novi Sad,Nestin,Kruska
14/02/2018 19:00,0.96,1.17,0.61,Novi Sad,Nestin,Kruska
14/02/2018 20:00,0.54,0.61,0.45,Novi Sad,Nestin,Kruska
14/02/2018 21:00,0.72,0.78,0.61,Novi Sad,Nestin,Kruska
14/02/2018 22:00,0.85,0.92,0.76,Novi Sad,Nestin,Kruska
14/02/2018 23:00,0.91,0.97,0.88,Novi Sad,Nestin,Kruska
15/02/2018 00:00,0.92,0.98,0.89,Novi Sad,Nestin,Kruska
15/02/2018 01:00,0.85,0.92,0.77,Novi Sad,Nestin,Kruska
15/02/2018 02:00,0.77,0.81,0.73,Novi Sad,Nestin,Kruska
15/02/2018 03:00,0.71,0.74,0.69,Novi Sad,Nestin,Kruska
15/02/2018 04:00,0.63,0.67,0.59,Novi Sad,Nestin,Kruska
15/02/2018 05:00,0.63,0.68,0.6,Novi Sad,Nestin,Kruska
15/02/2018 06:00,0.6,0.65,0.54,Novi Sad,Nestin,Kruska
15/02/2018 07:00,0.56,0.57,0.54,Novi Sad,Nestin,Kruska
15/02/2018 08:00,0.59,0.65,0.57,Novi Sad,Nestin,Kruska
15/02/2018 09:00,0.8,0.9,0.67,Novi Sad,Nestin,Kruska
15/02/2018 10:00,1.23,1.64,0.9,Novi Sad,Nestin,Kruska
15/02/2018 11:00,1.87,2.2,1.57,Novi Sad,Nestin,Kruska
15/02/2018 12:00,2.53,2.94,2.1,Novi Sad,Nestin,Kruska
15/02/2018 13:00,3.1,3.74,2.61,Novi Sad,Nestin,Kruska
15/02/2018 14:00,3.55,3.64,3.45,Novi Sad,Nestin,Kruska
15/02/2018 15:00,3.35,3.5,3.23,Novi Sad,Nestin,Kruska
15/02/2018 16:00,3.17,3.25,3.09,Novi Sad,Nestin,Kruska
15/02/2018 17:00,2.85,3.05,2.63,Novi Sad,Nestin,Kruska
15/02/2018 18:00,2.47,2.61,2.26,Novi Sad,Nestin,Kruska
15/02/2018 19:00,2.04,2.26,1.68,Novi Sad,Nestin,Kruska
15/02/2018 20:00,1.78,1.91,1.53,Novi Sad,Nestin,Kruska
15/02/2018 21:00,1.43,1.76,1.02,Novi Sad,Nestin,Kruska
15/02/2018 22:00,1.09,1.21,1,Novi Sad,Nestin,Kruska
15/02/2018 23:00,1.04,1.22,0.89,Novi Sad,Nestin,Kruska
16/02/2018 00:00,1.09,1.16,1,Novi Sad,Nestin,Kruska
16/02/2018 01:00,0.93,1.11,0.77,Novi Sad,Nestin,Kruska
16/02/2018 02:00,0.8,0.91,0.71,Novi Sad,Nestin,Kruska
16/02/2018 03:00,1.1,1.2,0.95,Novi Sad,Nestin,Kruska
16/02/2018 04:00,1.15,1.28,0.94,Novi Sad,Nestin,Kruska
16/02/2018 05:00,0.74,1.15,0.22,Novi Sad,Nestin,Kruska
16/02/2018 06:00,0.22,0.47,0.04,Novi Sad,Nestin,Kruska
16/02/2018 07:00,0.52,0.71,0.37,Novi Sad,Nestin,Kruska
16/02/2018 08:00,0.92,1.69,0.38,Novi Sad,Nestin,Kruska
16/02/2018 09:00,2.75,3.48,1.85,Novi Sad,Nestin,Kruska
16/02/2018 10:00,4.44,5.23,3.66,Novi Sad,Nestin,Kruska
16/02/2018 11:00,4.99,5.61,4.57,Novi Sad,Nestin,Kruska
16/02/2018 12:00,5.85,6.2,5.47,Novi Sad,Nestin,Kruska
16/02/2018 13:00,6.57,7.07,6.17,Novi Sad,Nestin,Kruska
16/02/2018 14:00,6.5,6.9,6.3,Novi Sad,Nestin,Kruska
16/02/2018 15:00,6.65,6.99,6.48,Novi Sad,Nestin,Kruska
16/02/2018 16:00,6.72,7.01,6.39,Novi Sad,Nestin,Kruska
16/02/2018 17:00,6.23,6.84,5.69,Novi Sad,Nestin,Kruska
16/02/2018 18:00,5.24,5.59,5.07,Novi Sad,Nestin,Kruska
16/02/2018 19:00,4.79,5.22,4.45,Novi Sad,Nestin,Kruska
16/02/2018 20:00,3.84,4.3,3.49,Novi Sad,Nestin,Kruska
16/02/2018 21:00,3.16,3.48,2.86,Novi Sad,Nestin,Kruska
16/02/2018 22:00,2.76,2.83,2.7,Novi Sad,Nestin,Kruska
16/02/2018 23:00,2.63,2.69,2.51,Novi Sad,Nestin,Kruska
17/02/2018 00:00,2.23,2.51,2.02,Novi Sad,Nestin,Kruska
17/02/2018 01:00,1.8,2.05,1.3,Novi Sad,Nestin,Kruska
17/02/2018 02:00,0.78,1.37,0.31,Novi Sad,Nestin,Kruska
17/02/2018 03:00,0.13,0.56,-0.29,Novi Sad,Nestin,Kruska
17/02/2018 04:00,0.01,0.31,-0.24,Novi Sad,Nestin,Kruska
17/02/2018 05:00,-0.19,0,-0.49,Novi Sad,Nestin,Kruska
17/02/2018 06:00,-0.72,-0.51,-1.13,Novi Sad,Nestin,Kruska
17/02/2018 07:00,-0.55,-0.35,-0.92,Novi Sad,Nestin,Kruska
17/02/2018 08:00,-0.44,-0.24,-0.69,Novi Sad,Nestin,Kruska
17/02/2018 09:00,1.43,3.25,-0.28,Novi Sad,Nestin,Kruska
17/02/2018 10:00,4.03,4.83,3.23,Novi Sad,Nestin,Kruska
17/02/2018 11:00,5.88,6.63,4.85,Novi Sad,Nestin,Kruska
17/02/2018 12:00,6.77,7.12,6.47,Novi Sad,Nestin,Kruska
17/02/2018 13:00,7.2,7.75,6.73,Novi Sad,Nestin,Kruska
17/02/2018 14:00,7.38,7.65,6.91,Novi Sad,Nestin,Kruska
17/02/2018 15:00,7.46,7.73,7.07,Novi Sad,Nestin,Kruska
17/02/2018 16:00,7.43,7.61,7.27,Novi Sad,Nestin,Kruska
17/02/2018 17:00,6.38,7.12,5.57,Novi Sad,Nestin,Kruska
17/02/2018 18:00,4.56,5.39,4.12,Novi Sad,Nestin,Kruska
17/02/2018 19:00,3.84,4.06,3.7,Novi Sad,Nestin,Kruska
17/02/2018 20:00,3.5,3.93,3.03,Novi Sad,Nestin,Kruska
17/02/2018 21:00,3.26,3.64,2.94,Novi Sad,Nestin,Kruska
17/02/2018 22:00,3.54,3.69,3.33,Novi Sad,Nestin,Kruska
17/02/2018 23:00,3.22,3.35,3.15,Novi Sad,Nestin,Kruska
18/02/2018 00:00,3.13,3.23,3.07,Novi Sad,Nestin,Kruska
18/02/2018 01:00,3.01,3.11,2.89,Novi Sad,Nestin,Kruska
18/02/2018 02:00,2.71,2.89,2.53,Novi Sad,Nestin,Kruska
18/02/2018 03:00,2.37,2.49,2.25,Novi Sad,Nestin,Kruska
18/02/2018 04:00,2.24,2.26,2.22,Novi Sad,Nestin,Kruska
18/02/2018 05:00,2.19,2.22,2.16,Novi Sad,Nestin,Kruska
18/02/2018 06:00,2.19,2.24,2.17,Novi Sad,Nestin,Kruska
18/02/2018 07:00,2.24,2.3,2.21,Novi Sad,Nestin,Kruska
18/02/2018 08:00,2.31,2.36,2.25,Novi Sad,Nestin,Kruska
18/02/2018 09:00,2.06,2.19,1.94,Novi Sad,Nestin,Kruska
18/02/2018 10:00,2.05,2.13,1.98,Novi Sad,Nestin,Kruska
18/02/2018 11:00,1.91,2.04,1.76,Novi Sad,Nestin,Kruska
18/02/2018 12:00,1.99,2.1,1.92,Novi Sad,Nestin,Kruska
18/02/2018 13:00,1.97,2.02,1.91,Novi Sad,Nestin,Kruska
18/02/2018 14:00,1.99,2.16,1.85,Novi Sad,Nestin,Kruska
18/02/2018 15:00,2.33,2.41,2.23,Novi Sad,Nestin,Kruska
18/02/2018 16:00,2.03,2.21,1.86,Novi Sad,Nestin,Kruska
18/02/2018 17:00,1.96,2.06,1.87,Novi Sad,Nestin,Kruska
18/02/2018 18:00,1.9,2.07,1.85,Novi Sad,Nestin,Kruska
18/02/2018 19:00,1.94,2.01,1.9,Novi Sad,Nestin,Kruska
18/02/2018 20:00,1.91,1.94,1.89,Novi Sad,Nestin,Kruska
18/02/2018 21:00,1.78,1.91,1.64,Novi Sad,Nestin,Kruska
18/02/2018 22:00,1.69,1.86,1.64,Novi Sad,Nestin,Kruska
18/02/2018 23:00,1.2,1.6,0.87,Novi Sad,Nestin,Kruska
19/02/2018 00:00,0.6,0.95,0.17,Novi Sad,Nestin,Kruska
19/02/2018 01:00,0.18,0.33,-0.02,Novi Sad,Nestin,Kruska
19/02/2018 02:00,-0.22,-0.08,-0.35,Novi Sad,Nestin,Kruska
19/02/2018 03:00,-0.53,-0.37,-0.7,Novi Sad,Nestin,Kruska
19/02/2018 04:00,-0.82,-0.68,-0.9,Novi Sad,Nestin,Kruska
19/02/2018 05:00,-0.94,-0.89,-1.02,Novi Sad,Nestin,Kruska
19/02/2018 06:00,-1.08,-1.01,-1.15,Novi Sad,Nestin,Kruska
19/02/2018 07:00,-1.35,-1.19,-1.52,Novi Sad,Nestin,Kruska
19/02/2018 08:00,-1.46,-1.03,-1.63,Novi Sad,Nestin,Kruska
19/02/2018 09:00,-0.83,-0.64,-0.9,Novi Sad,Nestin,Kruska
19/02/2018 10:00,-0.65,-0.36,-0.84,Novi Sad,Nestin,Kruska
19/02/2018 11:00,-0.63,-0.48,-0.82,Novi Sad,Nestin,Kruska
19/02/2018 12:00,-0.38,-0.16,-0.6,Novi Sad,Nestin,Kruska
19/02/2018 13:00,-0.02,0.27,-0.26,Novi Sad,Nestin,Kruska
19/02/2018 14:00,0.77,1.09,0.32,Novi Sad,Nestin,Kruska
19/02/2018 15:00,1.2,1.43,0.98,Novi Sad,Nestin,Kruska
19/02/2018 16:00,1.29,1.42,1.16,Novi Sad,Nestin,Kruska
19/02/2018 17:00,1.09,1.4,0.86,Novi Sad,Nestin,Kruska
19/02/2018 18:00,0.49,0.81,0.25,Novi Sad,Nestin,Kruska
19/02/2018 19:00,0.29,0.47,0.23,Novi Sad,Nestin,Kruska
19/02/2018 20:00,0.85,1.23,0.54,Novi Sad,Nestin,Kruska
19/02/2018 21:00,1.53,1.59,1.42,Novi Sad,Nestin,Kruska
19/02/2018 22:00,1.63,1.69,1.58,Novi Sad,Nestin,Kruska
19/02/2018 23:00,1.52,1.58,1.48,Novi Sad,Nestin,Kruska
20/02/2018 00:00,1.37,1.44,1.32,Novi Sad,Nestin,Kruska
20/02/2018 01:00,1.23,1.36,1.15,Novi Sad,Nestin,Kruska
20/02/2018 02:00,1.23,1.33,1.13,Novi Sad,Nestin,Kruska
20/02/2018 03:00,1.06,1.17,1.02,Novi Sad,Nestin,Kruska
20/02/2018 04:00,1,1.05,0.92,Novi Sad,Nestin,Kruska
20/02/2018 05:00,1.03,1.11,0.89,Novi Sad,Nestin,Kruska
20/02/2018 06:00,0.88,0.98,0.57,Novi Sad,Nestin,Kruska
20/02/2018 07:00,0.04,0.38,-0.2,Novi Sad,Nestin,Kruska
20/02/2018 08:00,-0.24,-0.2,-0.28,Novi Sad,Nestin,Kruska
20/02/2018 09:00,-0.1,-0.02,-0.21,Novi Sad,Nestin,Kruska
20/02/2018 10:00,0.04,0.16,-0.01,Novi Sad,Nestin,Kruska
20/02/2018 11:00,0.38,0.53,0.22,Novi Sad,Nestin,Kruska
20/02/2018 12:00,0.69,0.8,0.57,Novi Sad,Nestin,Kruska
20/02/2018 13:00,1.33,1.83,0.83,Novi Sad,Nestin,Kruska
20/02/2018 14:00,1.83,2,1.68,Novi Sad,Nestin,Kruska
20/02/2018 15:00,1.78,1.86,1.7,Novi Sad,Nestin,Kruska
20/02/2018 16:00,1.64,1.83,1.16,Novi Sad,Nestin,Kruska
20/02/2018 17:00,0.68,1.03,0.49,Novi Sad,Nestin,Kruska
20/02/2018 18:00,0.2,0.45,0.06,Novi Sad,Nestin,Kruska
20/02/2018 19:00,0.02,0.04,0.01,Novi Sad,Nestin,Kruska
20/02/2018 20:00,-0.01,0.01,-0.05,Novi Sad,Nestin,Kruska
20/02/2018 21:00,-0.03,-0.03,-0.06,Novi Sad,Nestin,Kruska
20/02/2018 22:00,-0.08,-0.04,-0.1,Novi Sad,Nestin,Kruska
20/02/2018 23:00,0,0.04,-0.05,Novi Sad,Nestin,Kruska
21/02/2018 00:00,0.06,0.1,0.03,Novi Sad,Nestin,Kruska
21/02/2018 01:00,0.12,0.18,0.09,Novi Sad,Nestin,Kruska
21/02/2018 02:00,0.03,0.07,0.01,Novi Sad,Nestin,Kruska
21/02/2018 03:00,0,0.02,-0.03,Novi Sad,Nestin,Kruska
21/02/2018 04:00,-0.03,0,-0.07,Novi Sad,Nestin,Kruska
21/02/2018 05:00,0.1,0.2,-0.02,Novi Sad,Nestin,Kruska
21/02/2018 06:00,0.11,0.22,0.06,Novi Sad,Nestin,Kruska
21/02/2018 07:00,0.09,0.15,0.07,Novi Sad,Nestin,Kruska
21/02/2018 08:00,0.19,0.29,0.15,Novi Sad,Nestin,Kruska
21/02/2018 09:00,0.31,0.34,0.28,Novi Sad,Nestin,Kruska
21/02/2018 10:00,0.54,0.71,0.32,Novi Sad,Nestin,Kruska
21/02/2018 11:00,0.55,0.72,0.48,Novi Sad,Nestin,Kruska
21/02/2018 12:00,0.77,0.82,0.71,Novi Sad,Nestin,Kruska
21/02/2018 13:00,0.88,0.98,0.75,Novi Sad,Nestin,Kruska
21/02/2018 14:00,1.05,1.18,0.98,Novi Sad,Nestin,Kruska
21/02/2018 15:00,1.31,1.4,1.19,Novi Sad,Nestin,Kruska
21/02/2018 16:00,1.38,1.45,1.32,Novi Sad,Nestin,Kruska
21/02/2018 17:00,1.39,1.47,1.31,Novi Sad,Nestin,Kruska
21/02/2018 18:00,1.39,1.53,1.24,Novi Sad,Nestin,Kruska
21/02/2018 19:00,1.39,1.53,1.24,Novi Sad,Nestin,Kruska
21/02/2018 20:00,1.4,1.57,1.28,Novi Sad,Nestin,Kruska
21/02/2018 21:00,1.13,1.24,1.05,Novi Sad,Nestin,Kruska
21/02/2018 22:00,0.96,1.11,0.63,Novi Sad,Nestin,Kruska
21/02/2018 23:00,0.79,1.03,0.52,Novi Sad,Nestin,Kruska
22/02/2018 00:00,0.96,1.03,0.9,Novi Sad,Nestin,Kruska
22/02/2018 01:00,1.03,1.46,0.91,Novi Sad,Nestin,Kruska
22/02/2018 02:00,1.39,1.59,1.21,Novi Sad,Nestin,Kruska
22/02/2018 03:00,1.42,1.57,1.3,Novi Sad,Nestin,Kruska
22/02/2018 04:00,0.55,1.26,0.2,Novi Sad,Nestin,Kruska
22/02/2018 05:00,0.15,0.2,0.12,Novi Sad,Nestin,Kruska
22/02/2018 06:00,0.16,0.19,0.13,Novi Sad,Nestin,Kruska
22/02/2018 07:00,0.1,0.16,0.05,Novi Sad,Nestin,Kruska
22/02/2018 08:00,0.11,0.19,0.07,Novi Sad,Nestin,Kruska
22/02/2018 09:00,0.18,0.22,0.15,Novi Sad,Nestin,Kruska
22/02/2018 10:00,0.13,0.14,0.12,Novi Sad,Nestin,Kruska
22/02/2018 11:00,0.27,0.38,0.14,Novi Sad,Nestin,Kruska
22/02/2018 12:00,0.45,0.6,0.34,Novi Sad,Nestin,Kruska
22/02/2018 13:00,0.83,1.11,0.6,Novi Sad,Nestin,Kruska
22/02/2018 14:00,1.28,1.48,1.15,Novi Sad,Nestin,Kruska
22/02/2018 15:00,1.38,1.54,1.14,Novi Sad,Nestin,Kruska
22/02/2018 16:00,1.02,1.07,0.97,Novi Sad,Nestin,Kruska
22/02/2018 17:00,0.9,0.99,0.84,Novi Sad,Nestin,Kruska
22/02/2018 18:00,0.87,0.93,0.83,Novi Sad,Nestin,Kruska
22/02/2018 19:00,0.92,0.98,0.89,Novi Sad,Nestin,Kruska
22/02/2018 20:00,0.94,0.97,0.92,Novi Sad,Nestin,Kruska
22/02/2018 21:00,1.01,1.06,0.96,Novi Sad,Nestin,Kruska
22/02/2018 22:00,0.94,1.04,0.83,Novi Sad,Nestin,Kruska
22/02/2018 23:00,0.99,1.04,0.96,Novi Sad,Nestin,Kruska
23/02/2018 00:00,0.98,1.05,0.9,Novi Sad,Nestin,Kruska
23/02/2018 01:00,0.81,0.92,0.69,Novi Sad,Nestin,Kruska
23/02/2018 02:00,0.79,0.86,0.68,Novi Sad,Nestin,Kruska
23/02/2018 03:00,0.91,1.16,0.76,Novi Sad,Nestin,Kruska
23/02/2018 04:00,1.22,1.32,1.11,Novi Sad,Nestin,Kruska
23/02/2018 05:00,1.21,1.34,1.12,Novi Sad,Nestin,Kruska
23/02/2018 06:00,1.22,1.4,1.04,Novi Sad,Nestin,Kruska
23/02/2018 07:00,1.02,1.07,0.99,Novi Sad,Nestin,Kruska
23/02/2018 08:00,1.14,1.24,1.02,Novi Sad,Nestin,Kruska
23/02/2018 09:00,1.26,1.45,1.07,Novi Sad,Nestin,Kruska
23/02/2018 10:00,2.04,2.26,1.7,Novi Sad,Nestin,Kruska
23/02/2018 11:00,2.68,3.15,2.26,Novi Sad,Nestin,Kruska
23/02/2018 12:00,3.79,4.22,3.24,Novi Sad,Nestin,Kruska
23/02/2018 13:00,4.22,4.49,4.04,Novi Sad,Nestin,Kruska
23/02/2018 14:00,4.8,4.9,4.6,Novi Sad,Nestin,Kruska
23/02/2018 15:00,4.81,4.93,4.67,Novi Sad,Nestin,Kruska
23/02/2018 16:00,4.76,4.86,4.7,Novi Sad,Nestin,Kruska
23/02/2018 17:00,4.33,4.72,4.06,Novi Sad,Nestin,Kruska
23/02/2018 18:00,3.84,3.98,3.74,Novi Sad,Nestin,Kruska
23/02/2018 19:00,3.76,3.86,3.57,Novi Sad,Nestin,Kruska
23/02/2018 20:00,3.38,3.61,3.21,Novi Sad,Nestin,Kruska
23/02/2018 21:00,3.01,3.18,2.78,Novi Sad,Nestin,Kruska
23/02/2018 22:00,2.7,2.78,2.65,Novi Sad,Nestin,Kruska
23/02/2018 23:00,2.53,2.69,2.3,Novi Sad,Nestin,Kruska
24/02/2018 00:00,2.19,2.27,2.13,Novi Sad,Nestin,Kruska
24/02/2018 01:00,2.19,2.27,2.14,Novi Sad,Nestin,Kruska
24/02/2018 02:00,1.77,1.98,1.5,Novi Sad,Nestin,Kruska
24/02/2018 03:00,1,1.43,0.51,Novi Sad,Nestin,Kruska
24/02/2018 04:00,0.14,0.47,-0.13,Novi Sad,Nestin,Kruska
24/02/2018 05:00,-0.39,-0.15,-0.76,Novi Sad,Nestin,Kruska
24/02/2018 06:00,-0.9,-0.73,-1.09,Novi Sad,Nestin,Kruska
24/02/2018 07:00,-1.1,-0.97,-1.19,Novi Sad,Nestin,Kruska
24/02/2018 08:00,-1.26,-1.2,-1.36,Novi Sad,Nestin,Kruska
24/02/2018 09:00,-1.38,-1.26,-1.5,Novi Sad,Nestin,Kruska
24/02/2018 10:00,-1.52,-1.42,-1.65,Novi Sad,Nestin,Kruska
24/02/2018 11:00,-1.45,-1.24,-1.58,Novi Sad,Nestin,Kruska
24/02/2018 12:00,-1.22,-1.16,-1.28,Novi Sad,Nestin,Kruska
24/02/2018 13:00,-1.3,-1.11,-1.45,Novi Sad,Nestin,Kruska
24/02/2018 14:00,-1.38,-1.26,-1.47,Novi Sad,Nestin,Kruska
24/02/2018 15:00,-1.43,-1.32,-1.49,Novi Sad,Nestin,Kruska
24/02/2018 16:00,-1.49,-1.42,-1.54,Novi Sad,Nestin,Kruska
24/02/2018 17:00,-1.49,-1.39,-1.6,Novi Sad,Nestin,Kruska
24/02/2018 18:00,-1.37,-1.3,-1.42,Novi Sad,Nestin,Kruska
24/02/2018 19:00,-1.29,-1.26,-1.33,Novi Sad,Nestin,Kruska
24/02/2018 20:00,-1.28,-1.25,-1.33,Novi Sad,Nestin,Kruska
24/02/2018 21:00,-1.34,-1.32,-1.38,Novi Sad,Nestin,Kruska
24/02/2018 22:00,-1.47,-1.38,-1.55,Novi Sad,Nestin,Kruska
24/02/2018 23:00,-1.56,-1.48,-1.64,Novi Sad,Nestin,Kruska
25/02/2018 00:00,-1.84,-1.49,-2.04,Novi Sad,Nestin,Kruska
25/02/2018 01:00,-2.28,-2,-2.49,Novi Sad,Nestin,Kruska
25/02/2018 02:00,-2.99,-2.55,-3.4,Novi Sad,Nestin,Kruska
25/02/2018 03:00,-3.76,-3.41,-4.07,Novi Sad,Nestin,Kruska
25/02/2018 04:00,-4.37,-4.06,-4.6,Novi Sad,Nestin,Kruska
25/02/2018 05:00,-4.9,-4.64,-5.11,Novi Sad,Nestin,Kruska
25/02/2018 06:00,-5.28,-5.18,-5.41,Novi Sad,Nestin,Kruska
25/02/2018 07:00,-5.59,-5.23,-5.93,Novi Sad,Nestin,Kruska
25/02/2018 08:00,-6.07,-5.82,-6.33,Novi Sad,Nestin,Kruska
25/02/2018 09:00,-6.23,-5.97,-6.43,Novi Sad,Nestin,Kruska
25/02/2018 10:00,-5.88,-5.55,-6.33,Novi Sad,Nestin,Kruska
25/02/2018 11:00,-5.33,-4.88,-5.64,Novi Sad,Nestin,Kruska
25/02/2018 12:00,-5.15,-4.74,-5.34,Novi Sad,Nestin,Kruska
25/02/2018 13:00,-4.79,-4.6,-4.99,Novi Sad,Nestin,Kruska
25/02/2018 14:00,-4.74,-4.49,-4.95,Novi Sad,Nestin,Kruska
25/02/2018 15:00,-4.38,-3.98,-4.63,Novi Sad,Nestin,Kruska
25/02/2018 16:00,-3.99,-3.86,-4.14,Novi Sad,Nestin,Kruska
25/02/2018 17:00,-3.93,-3.84,-3.99,Novi Sad,Nestin,Kruska
25/02/2018 18:00,-4,-3.91,-4.11,Novi Sad,Nestin,Kruska
25/02/2018 19:00,-4.29,-4.14,-4.45,Novi Sad,Nestin,Kruska
25/02/2018 20:00,-4.77,-4.47,-5.07,Novi Sad,Nestin,Kruska
25/02/2018 21:00,-5.28,-5.1,-5.48,Novi Sad,Nestin,Kruska
25/02/2018 22:00,-5.71,-5.53,-5.9,Novi Sad,Nestin,Kruska
25/02/2018 23:00,-6.07,-5.92,-6.23,Novi Sad,Nestin,Kruska
26/02/2018 00:00,-6.55,-6.32,-6.77,Novi Sad,Nestin,Kruska
26/02/2018 01:00,-7.02,-6.8,-7.3,Novi Sad,Nestin,Kruska
26/02/2018 02:00,-7.02,-6.8,-7.3,Novi Sad,Nestin,Kruska
26/02/2018 03:00,-8.1,-7.89,-8.31,Novi Sad,Nestin,Kruska
26/02/2018 04:00,-8.37,-8.18,-8.56,Novi Sad,Nestin,Kruska
