,Tavg,Tmax,Tmin,opstina,mesto,usev
26/01/2017 08:00,-3.52,-3.19,-3.76,Kikinda,Kikinda,Sljiva
26/01/2017 09:00,-3.79,-3.62,-3.94,Kikinda,Kikinda,Sljiva
26/01/2017 10:00,-3.98,-3.82,-4.13,Kikinda,Kikinda,Sljiva
26/01/2017 11:00,-3.54,-2.75,-4.11,Kikinda,Kikinda,Sljiva
26/01/2017 12:00,-2.29,-1.95,-2.7,Kikinda,Kikinda,Sljiva
26/01/2017 13:00,-1.44,-0.84,-2.22,Kikinda,Kikinda,Sljiva
26/01/2017 14:00,-0.91,-0.74,-1.25,Kikinda,Kikinda,Sljiva
26/01/2017 15:00,-0.74,-0.55,-0.96,Kikinda,Kikinda,Sljiva
26/01/2017 16:00,-0.95,-0.81,-1.08,Kikinda,Kikinda,Sljiva
26/01/2017 17:00,-1.3,-1.07,-1.63,Kikinda,Kikinda,Sljiva
26/01/2017 18:00,-2.4,-1.8,-3.12,Kikinda,Kikinda,Sljiva
26/01/2017 19:00,-3.64,-3.27,-4.04,Kikinda,Kikinda,Sljiva
26/01/2017 20:00,-4.27,-4.09,-4.38,Kikinda,Kikinda,Sljiva
26/01/2017 21:00,-4.42,-4.36,-4.48,Kikinda,Kikinda,Sljiva
26/01/2017 22:00,-4.66,-4.49,-4.78,Kikinda,Kikinda,Sljiva
26/01/2017 23:00,-4.76,-4.59,-4.87,Kikinda,Kikinda,Sljiva
27/01/2017 00:00,-4.27,-4.05,-4.54,Kikinda,Kikinda,Sljiva
27/01/2017 01:00,-3.94,-3.82,-4.12,Kikinda,Kikinda,Sljiva
27/01/2017 02:00,-3.78,-3.72,-3.85,Kikinda,Kikinda,Sljiva
27/01/2017 03:00,-3.86,-3.72,-4.02,Kikinda,Kikinda,Sljiva
27/01/2017 04:00,-4.17,-4.01,-4.32,Kikinda,Kikinda,Sljiva
27/01/2017 05:00,-4.34,-4.22,-4.47,Kikinda,Kikinda,Sljiva
27/01/2017 06:00,-4.55,-4.47,-4.67,Kikinda,Kikinda,Sljiva
27/01/2017 07:00,-4.76,-4.65,-4.83,Kikinda,Kikinda,Sljiva
27/01/2017 08:00,-4.87,-4.82,-4.92,Kikinda,Kikinda,Sljiva
27/01/2017 09:00,-4.76,-4.6,-4.88,Kikinda,Kikinda,Sljiva
27/01/2017 10:00,-4.54,-4.4,-4.74,Kikinda,Kikinda,Sljiva
27/01/2017 11:00,-4.11,-3.87,-4.34,Kikinda,Kikinda,Sljiva
27/01/2017 12:00,-3.9,-3.67,-4.08,Kikinda,Kikinda,Sljiva
27/01/2017 13:00,-3.65,-3.36,-3.86,Kikinda,Kikinda,Sljiva
27/01/2017 14:00,-3.6,-3.46,-3.77,Kikinda,Kikinda,Sljiva
27/01/2017 15:00,-3.64,-3.43,-3.77,Kikinda,Kikinda,Sljiva
27/01/2017 16:00,-3.92,-3.73,-4.14,Kikinda,Kikinda,Sljiva
27/01/2017 17:00,-4.36,-4.17,-4.49,Kikinda,Kikinda,Sljiva
27/01/2017 18:00,-4.46,-4.34,-4.55,Kikinda,Kikinda,Sljiva
27/01/2017 19:00,-4.53,-4.41,-4.67,Kikinda,Kikinda,Sljiva
27/01/2017 20:00,-4.81,-4.71,-4.98,Kikinda,Kikinda,Sljiva
27/01/2017 21:00,-5.2,-5.01,-5.38,Kikinda,Kikinda,Sljiva
27/01/2017 22:00,-5.5,-5.23,-5.65,Kikinda,Kikinda,Sljiva
27/01/2017 23:00,-5.75,-5.58,-5.86,Kikinda,Kikinda,Sljiva
28/01/2017 00:00,-5.88,-5.83,-5.97,Kikinda,Kikinda,Sljiva
28/01/2017 01:00,-6.15,-6.01,-6.28,Kikinda,Kikinda,Sljiva
28/01/2017 02:00,-6.29,-6.11,-6.46,Kikinda,Kikinda,Sljiva
28/01/2017 03:00,-6.49,-6.26,-6.66,Kikinda,Kikinda,Sljiva
28/01/2017 04:00,-6.82,-6.61,-7,Kikinda,Kikinda,Sljiva
28/01/2017 05:00,-7.15,-6.89,-7.4,Kikinda,Kikinda,Sljiva
28/01/2017 06:00,-7.41,-7.33,-7.45,Kikinda,Kikinda,Sljiva
28/01/2017 07:00,-7.69,-7.45,-7.92,Kikinda,Kikinda,Sljiva
28/01/2017 08:00,-7.73,-7.57,-7.89,Kikinda,Kikinda,Sljiva
28/01/2017 09:00,-7.38,-7.1,-7.68,Kikinda,Kikinda,Sljiva
28/01/2017 10:00,-6.92,-6.76,-7.14,Kikinda,Kikinda,Sljiva
28/01/2017 11:00,-6.72,-6.53,-6.91,Kikinda,Kikinda,Sljiva
28/01/2017 12:00,-6.35,-6.19,-6.57,Kikinda,Kikinda,Sljiva
28/01/2017 13:00,-6.32,-6.15,-6.51,Kikinda,Kikinda,Sljiva
28/01/2017 14:00,-6.02,-5.78,-6.21,Kikinda,Kikinda,Sljiva
28/01/2017 15:00,-5.76,-5.6,-5.97,Kikinda,Kikinda,Sljiva
28/01/2017 16:00,-5.5,-5.37,-5.61,Kikinda,Kikinda,Sljiva
28/01/2017 17:00,-6.02,-5.49,-6.64,Kikinda,Kikinda,Sljiva
28/01/2017 18:00,-7.53,-6.77,-7.98,Kikinda,Kikinda,Sljiva
28/01/2017 19:00,-8.51,-8.12,-8.87,Kikinda,Kikinda,Sljiva
28/01/2017 20:00,-8.7,-8.38,-9.01,Kikinda,Kikinda,Sljiva
28/01/2017 21:00,-8.91,-8.58,-9.12,Kikinda,Kikinda,Sljiva
28/01/2017 22:00,-8.52,-7.91,-9.21,Kikinda,Kikinda,Sljiva
28/01/2017 23:00,-7.65,-7.46,-7.92,Kikinda,Kikinda,Sljiva
29/01/2017 00:00,-7.75,-7.65,-7.86,Kikinda,Kikinda,Sljiva
29/01/2017 01:00,-7.79,-7.63,-8.03,Kikinda,Kikinda,Sljiva
29/01/2017 02:00,-7.99,-7.9,-8.05,Kikinda,Kikinda,Sljiva
29/01/2017 03:00,-8,-7.9,-8.13,Kikinda,Kikinda,Sljiva
29/01/2017 04:00,-7.93,-7.81,-8.03,Kikinda,Kikinda,Sljiva
29/01/2017 05:00,-7.84,-7.7,-7.98,Kikinda,Kikinda,Sljiva
29/01/2017 06:00,-7.54,-7.38,-7.72,Kikinda,Kikinda,Sljiva
29/01/2017 07:00,-7.35,-7.31,-7.43,Kikinda,Kikinda,Sljiva
29/01/2017 08:00,-7.65,-7.44,-7.81,Kikinda,Kikinda,Sljiva
29/01/2017 09:00,-7.51,-6.99,-7.84,Kikinda,Kikinda,Sljiva
29/01/2017 10:00,-6.55,-6.12,-7.04,Kikinda,Kikinda,Sljiva
29/01/2017 11:00,-5.53,-4.97,-6.09,Kikinda,Kikinda,Sljiva
29/01/2017 12:00,-4.26,-3.6,-4.84,Kikinda,Kikinda,Sljiva
29/01/2017 13:00,-2.38,-1.27,-3.65,Kikinda,Kikinda,Sljiva
29/01/2017 14:00,-0.68,-0.33,-1.07,Kikinda,Kikinda,Sljiva
29/01/2017 15:00,-0.44,-0.25,-0.54,Kikinda,Kikinda,Sljiva
29/01/2017 16:00,-0.77,-0.5,-1.28,Kikinda,Kikinda,Sljiva
29/01/2017 17:00,-2.41,-1.4,-3.44,Kikinda,Kikinda,Sljiva
29/01/2017 18:00,-4.4,-3.68,-5.19,Kikinda,Kikinda,Sljiva
29/01/2017 19:00,-5.87,-5.38,-6.37,Kikinda,Kikinda,Sljiva
29/01/2017 20:00,-7.04,-6.45,-7.61,Kikinda,Kikinda,Sljiva
29/01/2017 21:00,-8.24,-7.57,-8.89,Kikinda,Kikinda,Sljiva
29/01/2017 22:00,-9.11,-8.93,-9.35,Kikinda,Kikinda,Sljiva
29/01/2017 23:00,-9.65,-9.37,-9.83,Kikinda,Kikinda,Sljiva
30/01/2017 00:00,-10.03,-9.82,-10.15,Kikinda,Kikinda,Sljiva
30/01/2017 01:00,-10.45,-10.16,-10.58,Kikinda,Kikinda,Sljiva
30/01/2017 02:00,-10.89,-10.62,-11.07,Kikinda,Kikinda,Sljiva
30/01/2017 03:00,-11.11,-10.52,-11.45,Kikinda,Kikinda,Sljiva
30/01/2017 04:00,-11.02,-10.64,-11.3,Kikinda,Kikinda,Sljiva
30/01/2017 05:00,-11.6,-11.17,-12.02,Kikinda,Kikinda,Sljiva
30/01/2017 06:00,-11.79,-11.69,-11.92,Kikinda,Kikinda,Sljiva
30/01/2017 07:00,-11.57,-11.31,-11.87,Kikinda,Kikinda,Sljiva
30/01/2017 08:00,-11.11,-10.79,-11.39,Kikinda,Kikinda,Sljiva
30/01/2017 09:00,-10.11,-9.6,-10.72,Kikinda,Kikinda,Sljiva
30/01/2017 10:00,-8.3,-7.22,-9.29,Kikinda,Kikinda,Sljiva
30/01/2017 11:00,-5.61,-4.12,-7,Kikinda,Kikinda,Sljiva
30/01/2017 12:00,-2.71,-1.69,-4.06,Kikinda,Kikinda,Sljiva
30/01/2017 13:00,-0.54,0.72,-1.39,Kikinda,Kikinda,Sljiva
30/01/2017 14:00,1.71,2.04,1.34,Kikinda,Kikinda,Sljiva
30/01/2017 15:00,1.97,2.11,1.79,Kikinda,Kikinda,Sljiva
30/01/2017 16:00,1.65,1.93,1.17,Kikinda,Kikinda,Sljiva
30/01/2017 17:00,-0.19,0.97,-1.3,Kikinda,Kikinda,Sljiva
30/01/2017 18:00,-2.49,-1.47,-3.21,Kikinda,Kikinda,Sljiva
30/01/2017 19:00,-3.25,-2.81,-3.59,Kikinda,Kikinda,Sljiva
30/01/2017 20:00,-3.99,-3.55,-4.5,Kikinda,Kikinda,Sljiva
30/01/2017 21:00,-4.78,-4.47,-5.06,Kikinda,Kikinda,Sljiva
30/01/2017 22:00,-4.83,-4.47,-5.5,Kikinda,Kikinda,Sljiva
30/01/2017 23:00,-5.19,-4.7,-5.57,Kikinda,Kikinda,Sljiva
31/01/2017 00:00,-5.85,-5.23,-6.13,Kikinda,Kikinda,Sljiva
31/01/2017 01:00,-6.01,-5.83,-6.2,Kikinda,Kikinda,Sljiva
31/01/2017 02:00,-6.52,-6.13,-6.83,Kikinda,Kikinda,Sljiva
31/01/2017 03:00,-7.95,-7.12,-8.52,Kikinda,Kikinda,Sljiva
31/01/2017 04:00,-8.08,-7.99,-8.38,Kikinda,Kikinda,Sljiva
31/01/2017 05:00,-8.22,-7.97,-8.49,Kikinda,Kikinda,Sljiva
31/01/2017 06:00,-8.23,-8.14,-8.35,Kikinda,Kikinda,Sljiva
31/01/2017 07:00,-8.16,-7.93,-8.33,Kikinda,Kikinda,Sljiva
31/01/2017 08:00,-7.46,-5.8,-8.29,Kikinda,Kikinda,Sljiva
31/01/2017 09:00,-3.31,-2.39,-5.27,Kikinda,Kikinda,Sljiva
31/01/2017 10:00,-0.16,1.49,-1.9,Kikinda,Kikinda,Sljiva
31/01/2017 11:00,2.23,2.9,1.53,Kikinda,Kikinda,Sljiva
31/01/2017 12:00,3.46,3.93,2.86,Kikinda,Kikinda,Sljiva
31/01/2017 13:00,4.03,4.13,3.9,Kikinda,Kikinda,Sljiva
31/01/2017 14:00,4.09,4.43,3.92,Kikinda,Kikinda,Sljiva
31/01/2017 15:00,4.17,4.41,3.99,Kikinda,Kikinda,Sljiva
31/01/2017 16:00,3.65,4.12,3.26,Kikinda,Kikinda,Sljiva
31/01/2017 17:00,2.98,3.22,2.86,Kikinda,Kikinda,Sljiva
31/01/2017 18:00,2.62,2.87,2.33,Kikinda,Kikinda,Sljiva
31/01/2017 19:00,2.01,2.22,1.81,Kikinda,Kikinda,Sljiva
31/01/2017 20:00,1.31,1.74,1.18,Kikinda,Kikinda,Sljiva
31/01/2017 21:00,1.13,1.2,1.08,Kikinda,Kikinda,Sljiva
31/01/2017 22:00,1,1.14,0.92,Kikinda,Kikinda,Sljiva
31/01/2017 23:00,0.99,1.01,0.94,Kikinda,Kikinda,Sljiva
01/02/2017 00:00,1.11,1.26,0.97,Kikinda,Kikinda,Sljiva
01/02/2017 01:00,1,1.15,0.81,Kikinda,Kikinda,Sljiva
01/02/2017 02:00,0.58,0.76,0.47,Kikinda,Kikinda,Sljiva
01/02/2017 03:00,0.49,0.54,0.46,Kikinda,Kikinda,Sljiva
01/02/2017 04:00,0.34,0.44,0.26,Kikinda,Kikinda,Sljiva
01/02/2017 05:00,0.24,0.26,0.21,Kikinda,Kikinda,Sljiva
01/02/2017 06:00,0.22,0.25,0.21,Kikinda,Kikinda,Sljiva
01/02/2017 07:00,0.25,0.28,0.22,Kikinda,Kikinda,Sljiva
01/02/2017 08:00,0.28,0.32,0.25,Kikinda,Kikinda,Sljiva
01/02/2017 09:00,0.42,0.52,0.33,Kikinda,Kikinda,Sljiva
01/02/2017 10:00,1.06,1.8,0.57,Kikinda,Kikinda,Sljiva
01/02/2017 11:00,2.3,2.87,1.83,Kikinda,Kikinda,Sljiva
01/02/2017 12:00,3.45,4.05,3,Kikinda,Kikinda,Sljiva
01/02/2017 13:00,4.04,4.54,3.51,Kikinda,Kikinda,Sljiva
01/02/2017 14:00,4.57,4.67,4.49,Kikinda,Kikinda,Sljiva
01/02/2017 15:00,4.76,4.92,4.65,Kikinda,Kikinda,Sljiva
01/02/2017 16:00,4.89,5.05,4.66,Kikinda,Kikinda,Sljiva
01/02/2017 17:00,4.09,4.45,3.71,Kikinda,Kikinda,Sljiva
01/02/2017 18:00,3.43,3.66,3.3,Kikinda,Kikinda,Sljiva
01/02/2017 19:00,3.22,3.27,3.17,Kikinda,Kikinda,Sljiva
01/02/2017 20:00,3.21,3.29,3.08,Kikinda,Kikinda,Sljiva
01/02/2017 21:00,2.88,3.14,2.76,Kikinda,Kikinda,Sljiva
01/02/2017 22:00,2.83,2.95,2.73,Kikinda,Kikinda,Sljiva
01/02/2017 23:00,2.84,2.92,2.74,Kikinda,Kikinda,Sljiva
02/02/2017 00:00,2.8,2.89,2.67,Kikinda,Kikinda,Sljiva
02/02/2017 01:00,2.95,3.07,2.85,Kikinda,Kikinda,Sljiva
02/02/2017 02:00,3.26,3.57,3.15,Kikinda,Kikinda,Sljiva
02/02/2017 03:00,3.79,3.86,3.68,Kikinda,Kikinda,Sljiva
02/02/2017 04:00,3.72,3.81,3.66,Kikinda,Kikinda,Sljiva
02/02/2017 05:00,3.72,3.87,3.64,Kikinda,Kikinda,Sljiva
02/02/2017 06:00,3.88,4.06,3.75,Kikinda,Kikinda,Sljiva
02/02/2017 07:00,3.97,3.99,3.95,Kikinda,Kikinda,Sljiva
02/02/2017 08:00,4.21,4.33,4.02,Kikinda,Kikinda,Sljiva
02/02/2017 09:00,4.77,5.23,4.36,Kikinda,Kikinda,Sljiva
02/02/2017 10:00,6.4,7.46,5.36,Kikinda,Kikinda,Sljiva
02/02/2017 11:00,7.25,7.49,7.11,Kikinda,Kikinda,Sljiva
02/02/2017 12:00,7.67,8.09,7.31,Kikinda,Kikinda,Sljiva
02/02/2017 13:00,8.64,8.91,8.13,Kikinda,Kikinda,Sljiva
02/02/2017 14:00,8.67,8.85,8.53,Kikinda,Kikinda,Sljiva
02/02/2017 15:00,8.86,9.02,8.52,Kikinda,Kikinda,Sljiva
02/02/2017 16:00,8.08,8.53,7.8,Kikinda,Kikinda,Sljiva
02/02/2017 17:00,7.24,7.72,6.89,Kikinda,Kikinda,Sljiva
02/02/2017 18:00,6.42,6.77,6.11,Kikinda,Kikinda,Sljiva
02/02/2017 19:00,5.92,6.04,5.84,Kikinda,Kikinda,Sljiva
02/02/2017 20:00,5.28,5.81,4.87,Kikinda,Kikinda,Sljiva
02/02/2017 21:00,4.64,4.87,4.4,Kikinda,Kikinda,Sljiva
02/02/2017 22:00,4.32,4.51,4.19,Kikinda,Kikinda,Sljiva
02/02/2017 23:00,4.25,4.46,4.06,Kikinda,Kikinda,Sljiva
03/02/2017 00:00,3.97,4.03,3.91,Kikinda,Kikinda,Sljiva
03/02/2017 01:00,4.28,4.44,4.06,Kikinda,Kikinda,Sljiva
03/02/2017 02:00,4.42,4.49,4.34,Kikinda,Kikinda,Sljiva
03/02/2017 03:00,4.58,4.78,4.4,Kikinda,Kikinda,Sljiva
03/02/2017 04:00,4.59,4.78,4.36,Kikinda,Kikinda,Sljiva
03/02/2017 05:00,4.38,4.61,4.26,Kikinda,Kikinda,Sljiva
03/02/2017 06:00,4.61,4.66,4.55,Kikinda,Kikinda,Sljiva
03/02/2017 07:00,4.98,5.21,4.71,Kikinda,Kikinda,Sljiva
03/02/2017 08:00,5.26,5.55,5.1,Kikinda,Kikinda,Sljiva
03/02/2017 09:00,5.76,6.03,5.59,Kikinda,Kikinda,Sljiva
03/02/2017 10:00,6.76,7.42,6.19,Kikinda,Kikinda,Sljiva
03/02/2017 11:00,8.21,9.03,7.62,Kikinda,Kikinda,Sljiva
03/02/2017 12:00,9.84,10.18,9.26,Kikinda,Kikinda,Sljiva
03/02/2017 13:00,11.18,12.31,10.38,Kikinda,Kikinda,Sljiva
03/02/2017 14:00,12.94,13.5,12.45,Kikinda,Kikinda,Sljiva
03/02/2017 15:00,12.68,13.02,12.42,Kikinda,Kikinda,Sljiva
03/02/2017 16:00,11.74,12.83,10.89,Kikinda,Kikinda,Sljiva
03/02/2017 17:00,9.77,10.69,8.8,Kikinda,Kikinda,Sljiva
03/02/2017 18:00,7.7,8.62,7.31,Kikinda,Kikinda,Sljiva
03/02/2017 19:00,6.69,7.32,6.19,Kikinda,Kikinda,Sljiva
03/02/2017 20:00,5.98,6.17,5.9,Kikinda,Kikinda,Sljiva
03/02/2017 21:00,6.14,6.24,6.01,Kikinda,Kikinda,Sljiva
03/02/2017 22:00,5.95,6.17,5.81,Kikinda,Kikinda,Sljiva
03/02/2017 23:00,6.12,6.29,5.86,Kikinda,Kikinda,Sljiva
04/02/2017 00:00,6.09,6.41,5.81,Kikinda,Kikinda,Sljiva
04/02/2017 01:00,5.55,6.02,4.87,Kikinda,Kikinda,Sljiva
04/02/2017 02:00,4.16,4.8,3.65,Kikinda,Kikinda,Sljiva
04/02/2017 03:00,4.56,4.89,3.86,Kikinda,Kikinda,Sljiva
04/02/2017 04:00,4.94,5.06,4.83,Kikinda,Kikinda,Sljiva
04/02/2017 05:00,5.1,5.32,4.87,Kikinda,Kikinda,Sljiva
04/02/2017 06:00,5.07,5.26,4.86,Kikinda,Kikinda,Sljiva
04/02/2017 07:00,4.66,4.78,4.6,Kikinda,Kikinda,Sljiva
04/02/2017 08:00,5.29,6.23,4.64,Kikinda,Kikinda,Sljiva
04/02/2017 09:00,7.16,8.84,6.3,Kikinda,Kikinda,Sljiva
04/02/2017 10:00,9.21,9.76,8.64,Kikinda,Kikinda,Sljiva
04/02/2017 11:00,10.24,10.87,9.84,Kikinda,Kikinda,Sljiva
04/02/2017 12:00,11.54,11.73,11.12,Kikinda,Kikinda,Sljiva
04/02/2017 13:00,11.78,12.14,11.25,Kikinda,Kikinda,Sljiva
04/02/2017 14:00,11.8,12.07,11.44,Kikinda,Kikinda,Sljiva
04/02/2017 15:00,11.97,12.06,11.78,Kikinda,Kikinda,Sljiva
04/02/2017 16:00,11.78,12.34,11.1,Kikinda,Kikinda,Sljiva
04/02/2017 17:00,10.19,10.89,9.27,Kikinda,Kikinda,Sljiva
04/02/2017 18:00,7.98,9.05,6.86,Kikinda,Kikinda,Sljiva
04/02/2017 19:00,6.3,6.58,5.82,Kikinda,Kikinda,Sljiva
04/02/2017 20:00,7.11,7.35,6.34,Kikinda,Kikinda,Sljiva
04/02/2017 21:00,6.97,7.32,6.42,Kikinda,Kikinda,Sljiva
04/02/2017 22:00,5.91,6.19,5.75,Kikinda,Kikinda,Sljiva
04/02/2017 23:00,4.85,5.68,4.28,Kikinda,Kikinda,Sljiva
05/02/2017 00:00,3.81,4.28,3.18,Kikinda,Kikinda,Sljiva
05/02/2017 01:00,2.64,3.14,2.44,Kikinda,Kikinda,Sljiva
05/02/2017 02:00,2.35,2.59,2.18,Kikinda,Kikinda,Sljiva
05/02/2017 03:00,2.4,2.8,2.14,Kikinda,Kikinda,Sljiva
05/02/2017 04:00,2.99,3.16,2.8,Kikinda,Kikinda,Sljiva
05/02/2017 05:00,3.52,3.83,3.03,Kikinda,Kikinda,Sljiva
05/02/2017 06:00,4.5,5.34,3.98,Kikinda,Kikinda,Sljiva
05/02/2017 07:00,5.13,5.38,4.89,Kikinda,Kikinda,Sljiva
05/02/2017 08:00,6.06,7.14,4.69,Kikinda,Kikinda,Sljiva
05/02/2017 09:00,6.74,7.14,6.3,Kikinda,Kikinda,Sljiva
05/02/2017 10:00,7.52,8.23,7.15,Kikinda,Kikinda,Sljiva
05/02/2017 11:00,8.81,9.32,8.19,Kikinda,Kikinda,Sljiva
05/02/2017 12:00,9.67,10.17,9.41,Kikinda,Kikinda,Sljiva
05/02/2017 13:00,10.28,10.59,9.95,Kikinda,Kikinda,Sljiva
05/02/2017 14:00,11.06,11.46,10.46,Kikinda,Kikinda,Sljiva
05/02/2017 15:00,11.23,11.49,11.01,Kikinda,Kikinda,Sljiva
05/02/2017 16:00,10.44,11.3,9.56,Kikinda,Kikinda,Sljiva
05/02/2017 17:00,8.34,9.48,7.35,Kikinda,Kikinda,Sljiva
05/02/2017 18:00,5.93,7.06,5.2,Kikinda,Kikinda,Sljiva
05/02/2017 19:00,5.06,5.42,4.79,Kikinda,Kikinda,Sljiva
05/02/2017 20:00,3.93,4.76,2.93,Kikinda,Kikinda,Sljiva
05/02/2017 21:00,2.75,3.07,2.36,Kikinda,Kikinda,Sljiva
05/02/2017 22:00,2.37,2.62,2.06,Kikinda,Kikinda,Sljiva
05/02/2017 23:00,2.16,2.8,1.89,Kikinda,Kikinda,Sljiva
06/02/2017 00:00,2.06,2.71,1.65,Kikinda,Kikinda,Sljiva
06/02/2017 01:00,2.12,2.59,1.71,Kikinda,Kikinda,Sljiva
06/02/2017 02:00,2.7,3.06,2.46,Kikinda,Kikinda,Sljiva
06/02/2017 03:00,3.14,3.55,2.83,Kikinda,Kikinda,Sljiva
06/02/2017 04:00,3.24,3.48,3.19,Kikinda,Kikinda,Sljiva
06/02/2017 05:00,3.53,3.8,3.21,Kikinda,Kikinda,Sljiva
06/02/2017 06:00,4.07,4.32,3.84,Kikinda,Kikinda,Sljiva
06/02/2017 07:00,4.55,4.67,4.37,Kikinda,Kikinda,Sljiva
06/02/2017 08:00,4.94,5.29,4.64,Kikinda,Kikinda,Sljiva
06/02/2017 09:00,5.93,6.29,5.47,Kikinda,Kikinda,Sljiva
06/02/2017 10:00,6.39,6.52,6.25,Kikinda,Kikinda,Sljiva
06/02/2017 11:00,6.54,6.94,6.36,Kikinda,Kikinda,Sljiva
06/02/2017 12:00,8.27,9.46,7.1,Kikinda,Kikinda,Sljiva
06/02/2017 13:00,9.76,9.96,9.5,Kikinda,Kikinda,Sljiva
06/02/2017 14:00,9.34,9.79,8.97,Kikinda,Kikinda,Sljiva
06/02/2017 15:00,9.13,9.22,9,Kikinda,Kikinda,Sljiva
06/02/2017 16:00,9.07,9.23,8.5,Kikinda,Kikinda,Sljiva
06/02/2017 17:00,7.7,8.36,7.16,Kikinda,Kikinda,Sljiva
06/02/2017 18:00,6.6,6.99,6.04,Kikinda,Kikinda,Sljiva
06/02/2017 19:00,5.81,5.94,5.74,Kikinda,Kikinda,Sljiva
06/02/2017 20:00,5.6,5.79,5.38,Kikinda,Kikinda,Sljiva
06/02/2017 21:00,5.24,5.33,5.17,Kikinda,Kikinda,Sljiva
06/02/2017 22:00,5.13,5.16,5.07,Kikinda,Kikinda,Sljiva
06/02/2017 23:00,5.03,5.08,4.98,Kikinda,Kikinda,Sljiva
07/02/2017 00:00,4.83,5.02,4.64,Kikinda,Kikinda,Sljiva
07/02/2017 01:00,4.37,4.59,4.16,Kikinda,Kikinda,Sljiva
07/02/2017 02:00,3.95,4.14,3.82,Kikinda,Kikinda,Sljiva
07/02/2017 03:00,3.66,3.8,3.55,Kikinda,Kikinda,Sljiva
07/02/2017 04:00,3.37,3.5,3.25,Kikinda,Kikinda,Sljiva
07/02/2017 05:00,3.1,3.25,2.98,Kikinda,Kikinda,Sljiva
07/02/2017 06:00,2.87,2.97,2.79,Kikinda,Kikinda,Sljiva
07/02/2017 07:00,2.74,2.79,2.7,Kikinda,Kikinda,Sljiva
07/02/2017 08:00,2.64,2.7,2.61,Kikinda,Kikinda,Sljiva
07/02/2017 09:00,2.63,2.68,2.6,Kikinda,Kikinda,Sljiva
07/02/2017 10:00,2.7,2.74,2.67,Kikinda,Kikinda,Sljiva
07/02/2017 11:00,2.76,2.8,2.74,Kikinda,Kikinda,Sljiva
07/02/2017 12:00,2.69,2.77,2.64,Kikinda,Kikinda,Sljiva
07/02/2017 13:00,2.59,2.69,2.5,Kikinda,Kikinda,Sljiva
07/02/2017 14:00,2.46,2.56,2.4,Kikinda,Kikinda,Sljiva
07/02/2017 15:00,2.25,2.44,2.06,Kikinda,Kikinda,Sljiva
07/02/2017 16:00,1.77,2.1,1.49,Kikinda,Kikinda,Sljiva
07/02/2017 17:00,1.33,1.48,1.22,Kikinda,Kikinda,Sljiva
07/02/2017 18:00,1.26,1.35,1.14,Kikinda,Kikinda,Sljiva
07/02/2017 19:00,0.9,1.13,0.71,Kikinda,Kikinda,Sljiva
07/02/2017 20:00,0.64,0.7,0.51,Kikinda,Kikinda,Sljiva
07/02/2017 21:00,0.5,0.53,0.47,Kikinda,Kikinda,Sljiva
07/02/2017 22:00,0.46,0.54,0.37,Kikinda,Kikinda,Sljiva
07/02/2017 23:00,0.3,0.37,0.25,Kikinda,Kikinda,Sljiva
08/02/2017 00:00,0.28,0.31,0.26,Kikinda,Kikinda,Sljiva
08/02/2017 01:00,0.33,0.36,0.32,Kikinda,Kikinda,Sljiva
08/02/2017 02:00,0.28,0.35,0.21,Kikinda,Kikinda,Sljiva
08/02/2017 03:00,0.15,0.21,0.04,Kikinda,Kikinda,Sljiva
08/02/2017 04:00,0.14,0.17,0.09,Kikinda,Kikinda,Sljiva
08/02/2017 05:00,0.18,0.2,0.17,Kikinda,Kikinda,Sljiva
08/02/2017 06:00,0.16,0.19,0.15,Kikinda,Kikinda,Sljiva
08/02/2017 07:00,0.12,0.16,0.1,Kikinda,Kikinda,Sljiva
08/02/2017 08:00,0.19,0.26,0.13,Kikinda,Kikinda,Sljiva
08/02/2017 09:00,0.49,0.73,0.3,Kikinda,Kikinda,Sljiva
08/02/2017 10:00,1.07,1.38,0.7,Kikinda,Kikinda,Sljiva
08/02/2017 11:00,1.64,1.84,1.37,Kikinda,Kikinda,Sljiva
08/02/2017 12:00,1.93,2.12,1.81,Kikinda,Kikinda,Sljiva
08/02/2017 13:00,1.91,2.14,1.72,Kikinda,Kikinda,Sljiva
08/02/2017 14:00,2.2,2.48,1.94,Kikinda,Kikinda,Sljiva
08/02/2017 15:00,2.47,2.67,2.28,Kikinda,Kikinda,Sljiva
08/02/2017 16:00,2.44,2.55,2.25,Kikinda,Kikinda,Sljiva
08/02/2017 17:00,1.86,2.15,1.42,Kikinda,Kikinda,Sljiva
08/02/2017 18:00,1.08,1.34,0.92,Kikinda,Kikinda,Sljiva
08/02/2017 19:00,0.78,0.91,0.62,Kikinda,Kikinda,Sljiva
08/02/2017 20:00,0.46,0.65,0.28,Kikinda,Kikinda,Sljiva
08/02/2017 21:00,0.23,0.27,0.17,Kikinda,Kikinda,Sljiva
08/02/2017 22:00,0.1,0.14,0.07,Kikinda,Kikinda,Sljiva
08/02/2017 23:00,-0.01,0.1,-0.07,Kikinda,Kikinda,Sljiva
09/02/2017 00:00,-0.03,0.01,-0.06,Kikinda,Kikinda,Sljiva
09/02/2017 01:00,-0.13,-0.07,-0.22,Kikinda,Kikinda,Sljiva
09/02/2017 02:00,-0.29,-0.23,-0.32,Kikinda,Kikinda,Sljiva
09/02/2017 03:00,-0.27,-0.22,-0.3,Kikinda,Kikinda,Sljiva
